structure_no,latitude,longitude,geometry,inside_shakemap,pga
42 0284,36.74323611111111,-119.77769444444445,POINT (-119.77769444444445 36.74323611111111),True,0.008586532436311245
42 0286,36.750275,-119.77665,POINT (-119.77665 36.750275),True,0.008586532436311245
42 0287F,36.75296111111111,-119.77646388888888,POINT (-119.77646388888888 36.75296111111111),True,0.008586532436311245
42 0288G,36.75454444444444,-119.77621388888889,POINT (-119.77621388888889 36.75454444444444),True,0.008586532436311245
42 0288L,36.754358333333336,-119.77625833333333,POINT (-119.77625833333333 36.754358333333336),True,0.008586532436311245
42 0288R,36.754080555555554,-119.77628888888889,POINT (-119.77628888888889 36.754080555555554),True,0.008586532436311245
42 0289G,36.75371388888889,-119.777425,POINT (-119.777425 36.75371388888889),True,0.008586532436311245
42 0290F,36.75431666666667,-119.77205277777777,POINT (-119.77205277777777 36.75431666666667),True,0.009079848416149616
42 0291F,36.757552777777775,-119.77630833333333,POINT (-119.77630833333333 36.757552777777775),True,0.008586532436311245
42 0291H,36.75755,-119.77504722222223,POINT (-119.77504722222223 36.75755),True,0.008586532436311245
42 0291K,36.75753611111111,-119.77609444444444,POINT (-119.77609444444444 36.75753611111111),True,0.008586532436311245
42 0291L,36.757555555555555,-119.77573333333333,POINT (-119.77573333333333 36.757555555555555),True,0.008586532436311245
42 0291R,36.757558333333336,-119.77539166666666,POINT (-119.77539166666666 36.757558333333336),True,0.008586532436311245
42 0292L,36.76113333333333,-119.7754861111111,POINT (-119.7754861111111 36.76113333333333),True,0.008354862220585346
42 0292R,36.76110277777778,-119.77508333333333,POINT (-119.77508333333333 36.76110277777778),True,0.008354862220585346
42 0293L,36.76484722222222,-119.77682222222222,POINT (-119.77682222222222 36.76484722222222),True,0.008354862220585346
42 0293R,36.764825,-119.77638611111111,POINT (-119.77638611111111 36.764825),True,0.008354862220585346
42 0293S,36.76482222222222,-119.77614166666666,POINT (-119.77614166666666 36.76482222222222),True,0.008354862220585346
42 0294L,36.76781111111111,-119.78129166666666,POINT (-119.78129166666666 36.76781111111111),True,0.008354862220585346
42 0294R,36.768175,-119.78130833333333,POINT (-119.78130833333333 36.768175),True,0.008354862220585346
42 0295L,36.772108333333335,-119.78478333333334,POINT (-119.78478333333334 36.772108333333335),True,0.008354862220585346
42 0295R,36.772127777777776,-119.78443888888889,POINT (-119.78443888888889 36.772127777777776),True,0.008354862220585346
42 0296L,36.77577222222222,-119.78506666666667,POINT (-119.78506666666667 36.77577222222222),True,0.00816749595105648
42 0296R,36.77577222222222,-119.78471111111111,POINT (-119.78471111111111 36.77577222222222),True,0.00816749595105648
42 0297L,36.779475,-119.78484999999999,POINT (-119.78484999999999 36.779475),True,0.00816749595105648
42 0297R,36.77948055555555,-119.78444166666667,POINT (-119.78444166666667 36.77948055555555),True,0.00816749595105648
42 0298,36.78672777777778,-119.78472222222221,POINT (-119.78472222222221 36.78672777777778),True,0.00816749595105648
42 0299F,36.7408,-119.81556388888889,POINT (-119.81556388888889 36.7408),True,0.008863636292517185
42 0299G,36.740497222222224,-119.81467222222221,POINT (-119.81467222222221 36.740497222222224),True,0.008863636292517185
42 0299L,36.74069444444444,-119.815275,POINT (-119.815275 36.74069444444444),True,0.008863636292517185
42 0299R,36.74055277777778,-119.8149,POINT (-119.8149 36.74055277777778),True,0.008863636292517185
42 0300,36.80121388888889,-119.785675,POINT (-119.785675 36.80121388888889),True,0.007621759083122015
42 0301,36.80838333333333,-119.78569722222223,POINT (-119.78569722222223 36.80838333333333),True,0.0074042812921106815
42 0302,36.81561111111111,-119.78571944444444,POINT (-119.78571944444444 36.81561111111111),True,0.0074042812921106815
42 0303,36.822833333333335,-119.78566666666667,POINT (-119.78566666666667 36.822833333333335),True,0.0074042812921106815
42 0304,36.83006944444445,-119.78541944444444,POINT (-119.78541944444444 36.83006944444445),True,0.007240570615977049
42 0305L,36.83723055555556,-119.78508611111111,POINT (-119.78508611111111 36.83723055555556),True,0.007240570615977049
42 0305R,36.83723333333334,-119.7847,POINT (-119.7847 36.83723333333334),True,0.007240570615977049
42 0308L,36.85440833333333,-119.78898888888888,POINT (-119.78898888888888 36.85440833333333),True,0.0070867277681827545
42 0308R,36.854647222222226,-119.78860555555555,POINT (-119.78860555555555 36.854647222222226),True,0.0070867277681827545
42 0311F,36.73988888888889,-119.81308333333332,POINT (-119.81308333333332 36.73988888888889),True,0.008863636292517185
42 0312F,36.741797222222225,-119.81366944444444,POINT (-119.81366944444444 36.741797222222225),True,0.008579693734645844
42 0312L,36.74169166666667,-119.81340555555555,POINT (-119.81340555555555 36.74169166666667),True,0.008579693734645844
42 0312R,36.741527777777776,-119.81308055555556,POINT (-119.81308055555556 36.741527777777776),True,0.008863636292517185
42 0313L,36.743880555555556,-119.80936388888888,POINT (-119.80936388888888 36.743880555555556),True,0.008579693734645844
42 0313R,36.743700000000004,-119.80885555555555,POINT (-119.80885555555555 36.743700000000004),True,0.008579693734645844
42 0314L,36.74474166666667,-119.80768055555555,POINT (-119.80768055555555 36.74474166666667),True,0.008783888071775436
42 0314R,36.744508333333336,-119.80740277777778,POINT (-119.80740277777778 36.744508333333336),True,0.008783888071775436
42 0315L,36.74713611111111,-119.80320277777777,POINT (-119.80320277777777 36.74713611111111),True,0.008783888071775436
42 0315R,36.74675555555556,-119.80320277777777,POINT (-119.80320277777777 36.74675555555556),True,0.008783888071775436
42 0316K,36.74885555555556,-119.80061388888889,POINT (-119.80061388888889 36.74885555555556),True,0.008783888071775436
42 0316L,36.748525,-119.80061111111111,POINT (-119.80061111111111 36.748525),True,0.008783888071775436
42 0316R,36.74821388888889,-119.80059722222222,POINT (-119.80059722222222 36.74821388888889),True,0.008783888071775436
42 0317L,36.749325,-119.799125,POINT (-119.799125 36.749325),True,0.008783888071775436
42 0317R,36.749008333333336,-119.79911666666666,POINT (-119.79911666666666 36.749008333333336),True,0.008783888071775436
42 0318L,36.750125,-119.79751388888889,POINT (-119.79751388888889 36.750125),True,0.008783888071775436
42 0318R,36.74985,-119.797125,POINT (-119.797125 36.74985),True,0.008783888071775436
42 0319K,36.75222222222222,-119.79074444444444,POINT (-119.79074444444444 36.75222222222222),True,0.008586532436311245
42 0319L,36.751980555555555,-119.79075555555555,POINT (-119.79075555555555 36.751980555555555),True,0.008586532436311245
42 0319R,36.751675,-119.79074722222222,POINT (-119.79074722222222 36.751675),True,0.008586532436311245
42 0320L,36.752230555555556,-119.78958055555556,POINT (-119.78958055555556 36.752230555555556),True,0.008586532436311245
42 0320R,36.751975,-119.78950277777777,POINT (-119.78950277777777 36.751975),True,0.008586532436311245
42 0320S,36.75185833333333,-119.78948333333334,POINT (-119.78948333333334 36.75185833333333),True,0.008586532436311245
42 0321L,36.75270277777778,-119.78736666666667,POINT (-119.78736666666667 36.75270277777778),True,0.008586532436311245
42 0321R,36.75232222222222,-119.78738055555556,POINT (-119.78738055555556 36.75232222222222),True,0.008586532436311245
42 0322L,36.753675,-119.78170833333333,POINT (-119.78170833333333 36.753675),True,0.008586532436311245
42 0322R,36.753341666666664,-119.78170555555556,POINT (-119.78170555555556 36.753341666666664),True,0.008586532436311245
42 0323J,36.75530555555556,-119.77287777777778,POINT (-119.77287777777778 36.75530555555556),True,0.009079848416149616
42 0323K,36.75503333333333,-119.77277222222222,POINT (-119.77277222222222 36.75503333333333),True,0.009079848416149616
42 0323L,36.754775,-119.77275833333333,POINT (-119.77275833333333 36.754775),True,0.009079848416149616
42 0323R,36.75439444444444,-119.77275833333333,POINT (-119.77275833333333 36.75439444444444),True,0.009079848416149616
42 0326,36.75427222222222,-119.75423333333333,POINT (-119.75423333333333 36.75427222222222),True,0.009169927798211575
42 0327G,36.754466666666666,-119.75224166666666,POINT (-119.75224166666666 36.754466666666666),True,0.009169927798211575
42 0328G,36.75754444444444,-119.74905,POINT (-119.74905 36.75754444444444),True,0.009169927798211575
42 0331F,36.755944444444445,-119.75135277777778,POINT (-119.75135277777778 36.755944444444445),True,0.009169927798211575
42 0332F,36.75473888888889,-119.74515277777778,POINT (-119.74515277777778 36.75473888888889),True,0.009169927798211575
42 0333F,36.757505555555554,-119.74973611111112,POINT (-119.74973611111112 36.757505555555554),True,0.009169927798211575
42 0334L,36.76114166666667,-119.7493638888889,POINT (-119.7493638888889 36.76114166666667),True,0.008937526494264603
42 0334R,36.76114166666667,-119.74899166666667,POINT (-119.74899166666667 36.76114166666667),True,0.008937526494264603
42 0335L,36.76475555555555,-119.74938611111111,POINT (-119.74938611111111 36.76475555555555),True,0.008937526494264603
42 0335R,36.76476944444445,-119.74896666666666,POINT (-119.74896666666666 36.76476944444445),True,0.008937526494264603
42 0337,36.77220833333333,-119.74971111111111,POINT (-119.74971111111111 36.77220833333333),True,0.008937526494264603
42 0338,36.77944166666666,-119.74954444444444,POINT (-119.74954444444444 36.77944166666666),True,0.008820357732474804
42 0339,36.78675277777778,-119.74942777777778,POINT (-119.74942777777778 36.78675277777778),True,0.008820357732474804
42 0340L,36.794130555555554,-119.74720277777777,POINT (-119.74720277777777 36.794130555555554),True,0.008360441774129868
42 0340R,36.79412222222222,-119.74669722222222,POINT (-119.74669722222222 36.79412222222222),True,0.008360441774129868
42 0341L,36.801094444444445,-119.74043611111111,POINT (-119.74043611111111 36.801094444444445),True,0.008760192431509495
42 0341R,36.801091666666665,-119.74001666666666,POINT (-119.74001666666666 36.801091666666665),True,0.008760192431509495
42 0342L,36.80824722222222,-119.73386388888889,POINT (-119.73386388888889 36.80824722222222),True,0.008760192431509495
42 0342R,36.80823611111111,-119.73324444444445,POINT (-119.73324444444445 36.80823611111111),True,0.008760192431509495
42 0355,36.325694444444444,-120.23144444444445,POINT (-120.23144444444445 36.325694444444444),True,0.010381761938333511
42 0356,36.48643888888889,-120.09830555555556,POINT (-120.09830555555556 36.48643888888889),True,0.009955708868801594
42 0357,36.56350277777778,-120.09375555555555,POINT (-120.09375555555555 36.56350277777778),True,0.009136713109910488
42 0358,36.564841666666666,-120.09201388888889,POINT (-120.09201388888889 36.564841666666666),True,0.009136713109910488
42 0359,36.81466388888889,-119.727525,POINT (-119.727525 36.81466388888889),True,0.008005521260201931
42 0360,36.81567222222222,-119.72635833333334,POINT (-119.72635833333334 36.81567222222222),True,0.008005521260201931
42 0368,36.97012222222222,-119.52863055555555,POINT (-119.52863055555555 36.97012222222222),True,0.0044892025180161
42 0369,36.99104166666667,-119.52947777777777,POINT (-119.52947777777777 36.99104166666667),True,0.004391280468553305
42 0373,37.041525,-119.50079444444444,POINT (-119.50079444444444 37.041525),True,0.004145805723965168
42 0374,36.80515277777778,-120.74258333333333,POINT (-120.74258333333333 36.80515277777778),True,0.004507202189415693
42 0377,36.26459166666667,-120.1034611111111,POINT (-120.1034611111111 36.26459166666667),True,0.012284506112337112
42 0382,36.764719444444445,-119.77630277777777,POINT (-119.77630277777777 36.764719444444445),True,0.008354862220585346
42 0383,36.77934444444444,-119.78443055555556,POINT (-119.78443055555556 36.77934444444444),True,0.00816749595105648
42 0384,36.72443888888889,-119.79335,POINT (-119.79335 36.72443888888889),True,0.008687002584338188
42 0385,36.725347222222226,-119.79203611111112,POINT (-119.79203611111112 36.725347222222226),True,0.008951819501817226
42 0386L,36.84450833333334,-119.78505277777778,POINT (-119.78505277777778 36.84450833333334),True,0.0070867277681827545
42 0386R,36.84450555555556,-119.78468333333333,POINT (-119.78468333333333 36.84450555555556),True,0.0070867277681827545
42 0387,36.86096388888889,-119.79183333333333,POINT (-119.79183333333333 36.86096388888889),True,0.006908766459673643
42 0388L,36.85148888888889,-119.786925,POINT (-119.786925 36.85148888888889),True,0.0070867277681827545
42 0388R,36.851483333333334,-119.78640277777778,POINT (-119.78640277777778 36.851483333333334),True,0.0070867277681827545
42 0389L,36.84811944444445,-119.78540555555556,POINT (-119.78540555555556 36.84811944444445),True,0.0070867277681827545
42 0389R,36.848125,-119.78498333333333,POINT (-119.78498333333333 36.848125),True,0.0070867277681827545
42 0390L,36.87119444444445,-119.7923111111111,POINT (-119.7923111111111 36.87119444444445),True,0.006908766459673643
42 0390R,36.871227777777776,-119.79195,POINT (-119.79195 36.871227777777776),True,0.006908766459673643
42 0391G,36.739669444444445,-119.81638611111111,POINT (-119.81638611111111 36.739669444444445),True,0.008863636292517185
42 0391L,36.73993333333333,-119.81685277777777,POINT (-119.81685277777777 36.73993333333333),True,0.008863636292517185
42 0391R,36.73973888888889,-119.81654722222223,POINT (-119.81654722222223 36.73973888888889),True,0.008863636292517185
42 0392G,36.739602777777776,-119.81619722222221,POINT (-119.81619722222221 36.739602777777776),True,0.008863636292517185
42 0393G,36.740611111111114,-119.81763888888888,POINT (-119.81763888888888 36.740611111111114),True,0.008863636292517185
42 0394F,36.757558333333336,-119.74874166666667,POINT (-119.74874166666667 36.757558333333336),True,0.009169927798211575
42 0395F,36.755852777777775,-119.74735277777778,POINT (-119.74735277777778 36.755852777777775),True,0.009169927798211575
42 0397,37.04405833333333,-119.47276666666667,POINT (-119.47276666666667 37.04405833333333),True,0.004086888395249844
42 0398K,36.755497222222225,-119.74531666666667,POINT (-119.74531666666667 36.755497222222225),True,0.009169927798211575
42 0398L,36.755072222222225,-119.74566388888888,POINT (-119.74566388888888 36.755072222222225),True,0.009169927798211575
42 0398R,36.754802777777776,-119.74566666666666,POINT (-119.74566666666666 36.754802777777776),True,0.009169927798211575
42 0398S,36.75443333333333,-119.74567222222223,POINT (-119.74567222222223 36.75443333333333),True,0.009169927798211575
42 0399K,36.75506388888889,-119.73662777777778,POINT (-119.73662777777778 36.75506388888889),True,0.00921561662107706
42 0399L,36.75485833333333,-119.73664722222222,POINT (-119.73664722222222 36.75485833333333),True,0.00921561662107706
